phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
5105,บาท,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: มูลค่าโครงการรวม ( บาท )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5129,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 0, Col 1: วัฒนาวิชันกรุ๊ป ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5131,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 1, Col 1: บิส บาย ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5156,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5157,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 23, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5160,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 26, Col 0: จํานวนหุ ้น - จดทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5161,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 27, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5162,บาท,1,,reviewed,1,,,needs_manual_review,"Row 27, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5165,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 1, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5166,บาท,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5170,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5172,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5175,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5177,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5179,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5181,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5183,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5185,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5187,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5189,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5200,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5202,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5206,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5214,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 3: ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5216,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 3: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5229,รวม,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5230,รวม,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 1: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5233,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5238,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 7, Col 0: สินค าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5239,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 8, Col 0: สินค าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5241,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 10, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5242,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 11, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5279,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 14, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5282,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 17, Col 0: รวมส่วนของบริษัทใหญ่...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5283,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 18, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5285,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5289,การปรับปรุงด วยค่าใช จ่ายภาษี เงินได,4,,reviewed,1,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,dictionary_spacing,"Row 2, Col 0: การปรับปรุงด วยค่าใช จ่ายภาษี เงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5291,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนินงาน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5296,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 9, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5322,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5372,ทีเก็บกักนําและภาชนะบรรจุทีทํา จากโลหะ ซึงมิได จัดประเภท ไว ในทีอืน,6,,reviewed,1,,,needs_manual_review,"Row 8, Col 1: ( ล่าสุด ) 1. การผลิตถังนําขนาดใหญ่ ( ทีมีความจุเก...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5375,ทีเก็บกักนําและภาชนะบรรจุทีทํา จากโลหะ ซึงมิได จัดประเภท ไว ในทีอืน,6,,reviewed,1,,,needs_manual_review,"Row 8, Col 1: ( ล่าสุด ) 1. การผลิตถังนําขนาดใหญ่ ( ทีมีความจุเก...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5381,นายแสงชัย โชติช่วงชัชวาล นายปเนต จงวัฒนา นายสุเมธ เจียมบุตร นางสาววรรณพร ตฤณวิสุทธิกุล นายพิทักษ์ ชมชืน กรรมการสองในห้าคนนีลงลายมือชือร่วมกัน,11,,reviewed,1,,,needs_manual_review,"Row 10, Col 1: นายแสงชัย โชติช่วงชัชวาล นายปเนต จงวัฒนา นายสุเมธ ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5388,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5390,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5393,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5395,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5397,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5399,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5401,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5403,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5405,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5407,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5418,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5420,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5424,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5461,รายการทีจะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกําไรหรือขาดทุนในภาย หลัง,2,,reviewed,1,,,needs_manual_review,"Row 16, Col 0: รายการทีจะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกําไ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5465,ภาษีเงินได เกียวกับรายการทีต องไม่จัดประเภทรายการใหม่เข าไปไว้ ในกําไรหรือ ขาดทุนในภายหลัง,6,,reviewed,1,,,needs_manual_review,"Row 18, Col 0: ภาษีเงินได เกียวกับรายการทีต องไม่จัดประเภทรายการใ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5466,รวมรายการทีจะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกําไรหรือขาดทุนใน ภายหลัง - สุทธิจากภาษี,4,,reviewed,1,,,needs_manual_review,"Row 19, Col 0: รวมรายการทีจะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในก...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5486,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 7, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5514,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5515,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 8, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5518,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 11, Col 0: จํานวนหุ ้น - จดทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5519,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 12, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5520,บาท,1,,reviewed,1,,,needs_manual_review,"Row 12, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5527,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 1: ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5528,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 1: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5531,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 4: ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5536,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5537,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 1: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5540,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5542,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 4, Col 0: สินค าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5543,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 5, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5571,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 31, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5576,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 2, Col 0: รวมส่วนของบริษัทใหญ่...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5577,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 3, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทยนิยม อินเตอร์โปรดักส์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5580,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 0, Col 1: ไทจีนิค ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5582,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 1, Col 1: พัฒน์กล ฟู้ด อินดัสทรี พาร์ทเนอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5584,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 2, Col 1: พัฒน์กล ไอซ์ โซลูชัน ส์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5586,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 3, Col 1: ฮีทอะเวย์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5588,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 4, Col 1: พัฒน์กล อาร์ แอนด์ ดี ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
5590,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 5, Col 1: เอส พาเนล ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
