phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
5128,วัฒนาวิชันกรุ๊ป,1,,pending,0,,,no_correction_needed,"Row 0, Col 1: วัฒนาวิชันกรุ๊ป ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5130,บิส บาย,2,,pending,0,,,no_correction_needed,"Row 1, Col 1: บิส บาย ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5132,สินทรัพย์,1,,pending,0,,สินทรัพย์,dictionary_character_validation,"Row 0, Col 0: สินทรัพย์...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5133,เงินสดและเงินฝากสถาบัน การเงิน,2,,pending,0,,,no_correction_needed,"Row 1, Col 0: เงินสดและเงินฝากสถาบัน การเงิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5134,ลูกหนีการค า,2,,pending,0,,,no_correction_needed,"Row 2, Col 0: ลูกหนีการค า...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5135,ลูกหนีและตัวเงินรับทางการ ค้ าสุทธิ,3,,pending,0,,,no_correction_needed,"Row 3, Col 0: ลูกหนีและตัวเงินรับทางการ ค้ าสุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5136,รวมเงินให กู ยืมระยะสัน,3,,pending,0,,,no_correction_needed,"Row 4, Col 0: รวมเงินให กู ยืมระยะสัน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5137,รวมสินทรัพย์หมุนเวียน,1,,pending,0,,,no_correction_needed,"Row 5, Col 0: รวมสินทรัพย์หมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5138,ทีดิน อาคารและอุปกรณ์ สุทธิ,3,,pending,0,,,no_correction_needed,"Row 6, Col 0: ทีดิน อาคารและอุปกรณ์ สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5139,สินทรัพย์ไม่หมุนเวียนอืน,1,,pending,0,,,no_correction_needed,"Row 7, Col 0: สินทรัพย์ไม่หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5140,รวมสินทรัพย์ไม่หมุนเวียน,1,,pending,0,,,no_correction_needed,"Row 8, Col 0: รวมสินทรัพย์ไม่หมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5141,รวมสินทรัพย์,1,,pending,0,,,no_correction_needed,"Row 9, Col 0: รวมสินทรัพย์...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5142,หนีสินและส่วนของผู้ถือหุ้น,1,,pending,0,,,no_correction_needed,"Row 10, Col 0: หนีสินและส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5143,หนีสิน,1,,pending,0,,,no_correction_needed,"Row 11, Col 0: หนีสิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5144,เจ ้าหนีการค า,3,,pending,0,,,no_correction_needed,"Row 12, Col 0: เจ ้าหนีการค า...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5145,รวมเจ้าหนีการค าและตัวเงิน จ่าย,3,,pending,0,,,no_correction_needed,"Row 13, Col 0: รวมเจ้าหนีการค าและตัวเงิน จ่าย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5146,รวมเงินกู ยืมระยะสัน,2,,pending,0,,,no_correction_needed,"Row 14, Col 0: รวมเงินกู ยืมระยะสัน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5147,หนีสินหมุนเวียนอืน,1,,pending,0,,,no_correction_needed,"Row 15, Col 0: หนีสินหมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5148,รวมรายการอืน - หนีสิน หมุนเวียน,4,,pending,0,,,no_correction_needed,"Row 16, Col 0: รวมรายการอืน - หนีสิน หมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5149,รวมหนีสินหมุนเวียน,1,,pending,0,,,no_correction_needed,"Row 17, Col 0: รวมหนีสินหมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5150,รวมหนีสิน,1,,pending,0,,,no_correction_needed,"Row 18, Col 0: รวมหนีสิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5151,ส่วนของผู้ถือหุ้น,1,,pending,0,,,no_correction_needed,"Row 19, Col 0: ส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5152,ทุนจดทะเบียน,1,,pending,0,,,no_correction_needed,"Row 20, Col 0: ทุนจดทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5153,ทุนทีออกและชําระแล ว - หุ ้นสามัญ,5,,pending,0,,,no_correction_needed,"Row 21, Col 0: ทุนทีออกและชําระแล ว - หุ ้นสามัญ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5154,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 22, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5155,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 22, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5158,รวมหนิสินและส่วนของผู้ถือ หุ้น,2,,pending,0,,,no_correction_needed,"Row 24, Col 0: รวมหนิสินและส่วนของผู้ถือ หุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5159,ข้อมูลเพิมเติมในส่วนของผู้ ถือหุ้น,2,,pending,0,,,no_correction_needed,"Row 25, Col 0: ข้อมูลเพิมเติมในส่วนของผู้ ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5163,- จด ทะเบียน,3,,pending,0,,,no_correction_needed,"Row 27, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5164,จํานวนหุ ้น - ทีออกและเรียก ชําระแล ว,6,,pending,0,,,no_correction_needed,"Row 0, Col 0: จํานวนหุ ้น - ทีออกและเรียก ชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5167,- ที ออกและเรียกชําระแล ว,4,,pending,0,,,no_correction_needed,"Row 1, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5168,อัตราส่วนสภาพคล่อง,1,,pending,0,,,no_correction_needed,"Row 0, Col 0: อัตราส่วนสภาพคล่อง...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5169,อัตราส่วนทุนหมุนเวียน,1,,pending,0,,,no_correction_needed,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5171,อัตราส่วนทุนหมุนเวียน เร็ว,2,,pending,0,,,no_correction_needed,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5173,อัตราส่วนแสดง ประสิทธิภาพในการดําเนิน งาน,3,,pending,0,,,no_correction_needed,"Row 3, Col 0: อัตราส่วนแสดง ประสิทธิภาพในการดําเนิน งาน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5174,อัตราการหมุนเวียนสินทรัพย์ รวม,2,,pending,0,,,no_correction_needed,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5176,อัตราการหมุนเวียนสินทรัพย์ ถาวร,2,,pending,0,,,no_correction_needed,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5178,ระยะเวลาเก็บหนี,1,,pending,0,,,no_correction_needed,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5180,อัตราส่วนหมุนเวียนลูกหนี การค้ า,3,,pending,0,,,no_correction_needed,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5182,ระยะเวลาขายสินค าเฉลีย,2,,pending,0,,,no_correction_needed,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5184,อัตราส่วนหมุนเวียนสินค ้าคง เหลือ,3,,pending,0,,,no_correction_needed,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5186,ระยะเวลาชําระหนี,1,,pending,0,,,no_correction_needed,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5188,อัตราส่วนหมุนเวียนเจ าหนี การค้ า,4,,pending,0,,,no_correction_needed,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5190,อัตราส่วนแสดงความ สามารถในการทํากําไร,2,,pending,0,,,no_correction_needed,"Row 12, Col 0: อัตราส่วนแสดงความ สามารถในการทํากําไร...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5191,อัตรากําไรขันต ้น,2,,pending,0,,,no_correction_needed,"Row 13, Col 0: อัตรากําไรขันต ้น (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5192,อัตรากําไรจากการดําเนิน งาน,2,,pending,0,,,no_correction_needed,"Row 14, Col 0: อัตรากําไรจากการดําเนิน งาน (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5193,อัตรากําไรสุทธิ,1,,pending,0,,,no_correction_needed,"Row 15, Col 0: อัตรากําไรสุทธิ (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5194,อัตราผลตอบแทนจาก สินทรัพย์,2,,pending,0,,,no_correction_needed,"Row 16, Col 0: อัตราผลตอบแทนจาก สินทรัพย์ (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5195,อัตราผลตอบแทนจาก สินทรัพย์ถาวร,2,,pending,0,,,no_correction_needed,"Row 17, Col 0: อัตราผลตอบแทนจาก สินทรัพย์ถาวร (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5196,อัตราผลตอบแทนผู้ถือหุ้น,1,,pending,0,,,no_correction_needed,"Row 18, Col 0: อัตราผลตอบแทนผู้ถือหุ้น (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5197,อัตรากําไรก่อนหักภาษี / สินทรัพย์ทังหมด,3,,pending,0,,,no_correction_needed,"Row 19, Col 0: อัตรากําไรก่อนหักภาษี / สินทรัพย์ทังหมด (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5198,อัตราส่วนวิเคราะห์นโยบาย ทางการเงิน,2,,pending,0,,,no_correction_needed,"Row 20, Col 0: อัตราส่วนวิเคราะห์นโยบาย ทางการเงิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5199,อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม,2,,pending,0,,,no_correction_needed,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5201,อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น,3,,pending,0,,,no_correction_needed,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5203,อัตราส่วนของทุนจด ทะเบียน / สินทรัพย์รวม,4,,pending,0,,,no_correction_needed,"Row 23, Col 0: อัตราส่วนของทุนจด ทะเบียน / สินทรัพย์รวม (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5204,อัตราส่วนส่วนของผู ถือหุ นต่อ สินทรัพย์รวม,4,,pending,0,,,no_correction_needed,"Row 0, Col 0: อัตราส่วนส่วนของผู ถือหุ นต่อ สินทรัพย์รวม (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5205,อัตราส่วนความสามารถชําระ ดอกเบีย,2,,pending,0,,,no_correction_needed,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5207,อัตราส่วนหนีสินระยะยาวต่อ สินทรัพย์รวม,2,,pending,0,,,no_correction_needed,"Row 2, Col 0: อัตราส่วนหนีสินระยะยาวต่อ สินทรัพย์รวม (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5208,อัตราการเติบโต,1,,pending,0,,,no_correction_needed,"Row 3, Col 0: อัตราการเติบโต...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5209,อัตราการเพิมของรายได รวม,2,,pending,0,,,no_correction_needed,"Row 4, Col 0: อัตราการเพิมของรายได รวม (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5210,อัตราการเพิมของยอด ขาย,2,,pending,0,,,no_correction_needed,"Row 5, Col 0: อัตราการเพิมของยอด ขาย (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5211,อัตราการเพิมของกําไร สุทธิ,2,,pending,0,,,no_correction_needed,"Row 6, Col 0: อัตราการเพิมของกําไร สุทธิ (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5212,อัตราการเพิมของสินทรัพย์ รวม,2,,pending,0,,,no_correction_needed,"Row 7, Col 0: อัตราการเพิมของสินทรัพย์ รวม (%)...",ไม่ระบุบริษัท,Uncategorized,บริษัท พาวเวอร์เมคซิสเท็ม จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5213,นาย ฐาธน ศิริโชติ,3,,pending,0,,,no_correction_needed,"Row 0, Col 1: นาย ฐาธน ศิริโชติ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5215,นาง ณัทรชานันท์ พรพีรศิริโชติ,3,,pending,0,,,no_correction_needed,"Row 1, Col 1: นาง ณัทรชานันท์ พรพีรศิริโชติ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5217,นาย ฐาธน ศิริโชติ,3,,pending,0,,,no_correction_needed,"Row 0, Col 1: นาย ฐาธน ศิริโชติ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5218,000 ไทย,2,,pending,0,,,no_correction_needed,"Row 0, Col 3: 9,000 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5219,นาง ณัทรชานันท์ พรพี ศิริโชติ,4,,pending,0,,,no_correction_needed,"Row 1, Col 1: นาง ณัทรชานันท์ พรพี ศิริโชติ...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5220,520 ไทย,2,,pending,0,,,no_correction_needed,"Row 1, Col 3: 520 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5221,นางสาว กิตติมา แซ่ตัง,3,,pending,0,,,no_correction_needed,"Row 2, Col 1: นางสาว กิตติมา แซ่ตัง...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5222,120 ไทย,2,,pending,0,,,no_correction_needed,"Row 2, Col 3: 120 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5223,นาย สรทชล พีรวงศ์,3,,pending,0,,,no_correction_needed,"Row 3, Col 1: นาย สรทชล พีรวงศ์...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5224,120 ไทย,2,,pending,0,,,no_correction_needed,"Row 3, Col 3: 120 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5225,นางสาว อรวรรณ อุณเสรี,3,,pending,0,,,no_correction_needed,"Row 4, Col 1: นางสาว อรวรรณ อุณเสรี...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5226,120 ไทย,2,,pending,0,,,no_correction_needed,"Row 4, Col 3: 120 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5227,นาย โสรัฐ พีรวงศ์,3,,pending,0,,,no_correction_needed,"Row 5, Col 1: นาย โสรัฐ พีรวงศ์...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5228,120 ไทย,2,,pending,0,,,no_correction_needed,"Row 5, Col 3: 120 ไทย...",ไม่ระบุบริษัท,Uncategorized,บริษัท วัฒนาวิชั่นกรุ๊ป จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5231,สินทรัพย์,1,,pending,0,,สินทรัพย์,dictionary_character_validation,"Row 0, Col 0: สินทรัพย์...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5232,สินทรัพย์หมุนเวียน,1,,pending,0,,,no_correction_needed,"Row 1, Col 0: สินทรัพย์หมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5234,ลูกหนีการค า,2,,pending,0,,,no_correction_needed,"Row 3, Col 0: ลูกหนีการค า...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5235,ลูกหนีอืน,1,,pending,0,,,no_correction_needed,"Row 4, Col 0: ลูกหนีอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5236,สินทรัพย์ทีเกิดจากสัญญา - หมุนเวียน,3,,pending,0,,,no_correction_needed,"Row 5, Col 0: สินทรัพย์ทีเกิดจากสัญญา - หมุนเวียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5237,เงินให กู ยืมระยะสันแก่กิจการทีเกียวข ้อง,4,,pending,0,,,no_correction_needed,"Row 6, Col 0: เงินให กู ยืมระยะสันแก่กิจการทีเกียวข ้อง...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5240,รวมสินค้าคงเหลือ,1,,pending,0,,,no_correction_needed,"Row 9, Col 0: รวมสินค้าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
5243,รวมสินทรัพย์หมุนเวียนอืน,1,,pending,0,,,no_correction_needed,"Row 12, Col 0: รวมสินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท ไทจีนิค จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
